gene,n_sources,sources,is_core,category
ELSPBP1,2,HPA|UniProt,True,other_secreted
EMC10,2,HPA|UniProt,True,other_secreted
EMID1,2,HPA|UniProt,True,other_secreted
EMILIN1,2,HPA|UniProt,True,other_secreted
EMILIN2,2,HPA|UniProt,True,other_secreted
EMILIN3,2,HPA|UniProt,True,other_secreted
ENAM,2,HPA|UniProt,True,other_secreted
ENDOD1,2,HPA|UniProt,True,other_secreted
ENDOU,2,HPA|UniProt,True,other_secreted
ENHO,2,HPA|UniProt,True,other_secreted
ENPP1,2,HPA|UniProt,True,other_secreted
ENPP2,2,HPA|UniProt,True,other_secreted
ENPP3,2,HPA|UniProt,True,other_secreted
ENTPD5,2,HPA|UniProt,True,other_secreted
ENTPD6,2,HPA|UniProt,True,other_secreted
EPDR1,2,HPA|UniProt,True,other_secreted
EPGN,2,HPA|UniProt,True,other_secreted
EPO,2,HPA|UniProt,True,other_secreted
EPPIN,2,HPA|UniProt,True,other_secreted
EPYC,2,HPA|UniProt,True,other_secreted
ERBB3,2,HPA|UniProt,True,other_secreted
EREG,2,HPA|UniProt,True,other_secreted
ERFE,2,HPA|UniProt,True,other_secreted
ERVH48-1,2,HPA|UniProt,True,other_secreted
ERVMER34-1,2,HPA|UniProt,True,other_secreted
ESM1,2,HPA|UniProt,True,other_secreted
EYS,2,HPA|UniProt,True,other_secreted
F10,2,HPA|UniProt,True,other_secreted
F11,2,HPA|UniProt,True,other_secreted
F12,2,HPA|UniProt,True,other_secreted
F13A1,2,HPA|UniProt,True,other_secreted
F13B,2,HPA|UniProt,True,other_secreted
F2,2,HPA|UniProt,True,other_secreted
F3,2,HPA|UniProt,True,other_secreted
F5,2,HPA|UniProt,True,other_secreted
F7,2,HPA|UniProt,True,other_secreted
F8,2,HPA|UniProt,True,other_secreted
F9,2,HPA|UniProt,True,other_secreted
FAM180A,2,HPA|UniProt,True,other_secreted
FAM180B,2,HPA|UniProt,True,other_secreted
FAM20A,2,HPA|UniProt,True,other_secreted
FAM20C,2,HPA|UniProt,True,other_secreted
FAM237B,2,HPA|UniProt,True,other_secreted
FAM24A,2,HPA|UniProt,True,other_secreted
FAM3A,2,HPA|UniProt,True,other_secreted
FAM3B,2,HPA|UniProt,True,other_secreted
FAM3C,2,HPA|UniProt,True,other_secreted
FAM3D,2,HPA|UniProt,True,other_secreted
FAP,2,HPA|UniProt,True,other_secreted
FAS,2,HPA|UniProt,True,other_secreted
FASLG,2,HPA|UniProt,True,other_secreted
FBLN1,2,HPA|UniProt,True,other_secreted
FBLN2,2,HPA|UniProt,True,other_secreted
FBLN5,2,HPA|UniProt,True,other_secreted
FBLN7,2,HPA|UniProt,True,other_secreted
FBN1,2,HPA|UniProt,True,ecm_matrisome_like
FBN2,2,HPA|UniProt,True,ecm_matrisome_like
FBN3,2,HPA|UniProt,True,ecm_matrisome_like
FBXO45,2,HPA|UniProt,True,other_secreted
FCER2,2,HPA|UniProt,True,other_secreted
FCGBP,2,HPA|UniProt,True,other_secreted
FCGR3A,2,HPA|UniProt,True,other_secreted
FCGR3B,2,HPA|UniProt,True,other_secreted
FCMR,2,HPA|UniProt,True,other_secreted
FCN1,2,HPA|UniProt,True,other_secreted
FCN2,2,HPA|UniProt,True,other_secreted
FCN3,2,HPA|UniProt,True,other_secreted
FDCSP,2,HPA|UniProt,True,other_secreted
FETUB,2,HPA|UniProt,True,other_secreted
FGA,2,HPA|UniProt,True,other_secreted
FGB,2,HPA|UniProt,True,other_secreted
FGF1,2,HPA|UniProt,True,growth_factor
FGF10,2,HPA|UniProt,True,growth_factor
FGF16,2,HPA|UniProt,True,growth_factor
FGF17,2,HPA|UniProt,True,growth_factor
FGF18,2,HPA|UniProt,True,growth_factor
FGF19,2,HPA|UniProt,True,growth_factor
FGF2,2,HPA|UniProt,True,growth_factor
FGF20,2,HPA|UniProt,True,growth_factor
FGF21,2,HPA|UniProt,True,growth_factor
FGF22,2,HPA|UniProt,True,growth_factor
FGF23,2,HPA|UniProt,True,growth_factor
FGF3,2,HPA|UniProt,True,growth_factor
FGF4,2,HPA|UniProt,True,growth_factor
FGF5,2,HPA|UniProt,True,growth_factor
FGF6,2,HPA|UniProt,True,growth_factor
FGF7,2,HPA|UniProt,True,growth_factor
FGF8,2,HPA|UniProt,True,growth_factor
FGF9,2,HPA|UniProt,True,growth_factor
FGFBP1,2,HPA|UniProt,True,growth_factor
FGFBP2,2,HPA|UniProt,True,growth_factor
FGFBP3,2,HPA|UniProt,True,growth_factor
FGFR2,2,HPA|UniProt,True,growth_factor
FGFR3,2,HPA|UniProt,True,growth_factor
FGG,2,HPA|UniProt,True,other_secreted
FGL1,2,HPA|UniProt,True,other_secreted
FGL2,2,HPA|UniProt,True,other_secreted
FKRP,2,HPA|UniProt,True,other_secreted
FLT1,2,HPA|UniProt,True,other_secreted
FLT3LG,2,HPA|UniProt,True,other_secreted
FLT4,2,HPA|UniProt,True,other_secreted
FMOD,2,HPA|UniProt,True,other_secreted
FN1,2,HPA|UniProt,True,ecm_matrisome_like
FNDC1,2,HPA|UniProt,True,other_secreted
FNDC7,2,HPA|UniProt,True,other_secreted
FOLR1,2,HPA|UniProt,True,other_secreted
FOLR2,2,HPA|UniProt,True,other_secreted
FOLR3,2,HPA|UniProt,True,other_secreted
FREM1,2,HPA|UniProt,True,other_secreted
FREM3,2,HPA|UniProt,True,other_secreted
FRZB,2,HPA|UniProt,True,other_secreted
FSHB,2,HPA|UniProt,True,other_secreted
FST,2,HPA|UniProt,True,other_secreted
FSTL1,2,HPA|UniProt,True,other_secreted
FSTL3,2,HPA|UniProt,True,other_secreted
FSTL4,2,HPA|UniProt,True,other_secreted
FSTL5,2,HPA|UniProt,True,other_secreted
FUCA2,2,HPA|UniProt,True,other_secreted
FUT6,2,HPA|UniProt,True,other_secreted
GAL,2,HPA|UniProt,True,neuropeptide
GALP,2,HPA|UniProt,True,other_secreted
GAS6,2,HPA|UniProt,True,other_secreted
GASK1A,2,HPA|UniProt,True,other_secreted
GAST,2,HPA|UniProt,True,other_secreted
GATD1,2,HPA|UniProt,True,other_secreted
GC,2,HPA|UniProt,True,other_secreted
GCG,2,HPA|UniProt,True,other_secreted
GDF1,2,HPA|UniProt,True,growth_factor
GDF10,2,HPA|UniProt,True,growth_factor
GDF11,2,HPA|UniProt,True,growth_factor
GDF15,2,HPA|UniProt,True,growth_factor
GDF2,2,HPA|UniProt,True,growth_factor
GDF3,2,HPA|UniProt,True,growth_factor
GDF5,2,HPA|UniProt,True,growth_factor
GDF6,2,HPA|UniProt,True,growth_factor
GDF7,2,HPA|UniProt,True,growth_factor
GDF9,2,HPA|UniProt,True,growth_factor
GDNF,2,HPA|UniProt,True,growth_factor
GFER,2,HPA|UniProt,True,other_secreted
GFOD1,2,HPA|UniProt,True,other_secreted
GFOD2,2,HPA|UniProt,True,other_secreted
GH1,2,HPA|UniProt,True,other_secreted
GH2,2,HPA|UniProt,True,other_secreted
GHR,2,HPA|UniProt,True,other_secreted
GHRH,2,HPA|UniProt,True,other_secreted
GHRL,2,HPA|UniProt,True,other_secreted
GIP,2,HPA|UniProt,True,other_secreted
GKN1,2,HPA|UniProt,True,other_secreted
GKN2,2,HPA|UniProt,True,other_secreted
GLDN,2,HPA|UniProt,True,other_secreted
GLIPR1L1,2,HPA|UniProt,True,other_secreted
GLT1D1,2,HPA|UniProt,True,other_secreted
GNLY,2,HPA|UniProt,True,other_secreted
GNRH1,2,HPA|UniProt,True,other_secreted
GNRH2,2,HPA|UniProt,True,other_secreted
GP2,2,HPA|UniProt,True,other_secreted
GPHA2,2,HPA|UniProt,True,other_secreted
GPHB5,2,HPA|UniProt,True,other_secreted
GPI,2,HPA|UniProt,True,other_secreted
GPLD1,2,HPA|UniProt,True,other_secreted
GPR15LG,2,HPA|UniProt,True,other_secreted
GPX3,2,HPA|UniProt,True,other_secreted
GPX5,2,HPA|UniProt,True,other_secreted
GPX6,2,HPA|UniProt,True,other_secreted
GPX7,2,HPA|UniProt,True,other_secreted
GREM1,2,HPA|UniProt,True,other_secreted
GREM2,2,HPA|UniProt,True,other_secreted
GRN,2,HPA|UniProt,True,other_secreted
GRP,2,HPA|UniProt,True,neuropeptide
GSN,2,HPA|UniProt,True,other_secreted
GUCA2A,2,HPA|UniProt,True,other_secreted
GUCA2B,2,HPA|UniProt,True,other_secreted
GZMA,2,HPA|UniProt,True,other_secreted
GZMB,2,HPA|UniProt,True,other_secreted
GZMK,2,HPA|UniProt,True,other_secreted
GZMM,2,HPA|UniProt,True,other_secreted
HABP2,2,HPA|UniProt,True,other_secreted
HAMP,2,HPA|UniProt,True,other_secreted
HAPLN1,2,HPA|UniProt,True,other_secreted
HAPLN2,2,HPA|UniProt,True,other_secreted
HAPLN3,2,HPA|UniProt,True,other_secreted
HAPLN4,2,HPA|UniProt,True,other_secreted
HBEGF,2,HPA|UniProt,True,other_secreted
HDGF,2,HPA|UniProt,True,other_secreted
HGFAC,2,HPA|UniProt,True,other_secreted
HHIP,2,HPA|UniProt,True,other_secreted
HHIPL1,2,HPA|UniProt,True,other_secreted
HHIPL2,2,HPA|UniProt,True,other_secreted
HHLA1,2,HPA|UniProt,True,other_secreted
HLA-E,2,HPA|UniProt,True,other_secreted
HLA-G,2,HPA|UniProt,True,other_secreted
HMCN1,2,HPA|UniProt,True,other_secreted
HMCN2,2,HPA|UniProt,True,other_secreted
HMGB1,2,HPA|UniProt,True,other_secreted
HMGB2,2,HPA|UniProt,True,other_secreted
HMSD,2,HPA|UniProt,True,other_secreted
HP,2,HPA|UniProt,True,other_secreted
HPR,2,HPA|UniProt,True,other_secreted
HPSE,2,HPA|UniProt,True,other_secreted
HPSE2,2,HPA|UniProt,True,other_secreted
HPX,2,HPA|UniProt,True,other_secreted
HRG,2,HPA|UniProt,True,other_secreted
HSD11B1L,2,HPA|UniProt,True,other_secreted
HSPG2,2,HPA|UniProt,True,ecm_matrisome_like
HTN1,2,HPA|UniProt,True,other_secreted
HTN3,2,HPA|UniProt,True,other_secreted
HTRA1,2,HPA|UniProt,True,other_secreted
HTRA3,2,HPA|UniProt,True,other_secreted
HTRA4,2,HPA|UniProt,True,other_secreted
HYAL1,2,HPA|UniProt,True,other_secreted
HYAL3,2,HPA|UniProt,True,other_secreted
IAPP,2,HPA|UniProt,True,other_secreted
IBSP,2,HPA|UniProt,True,other_secreted
IDE,2,HPA|UniProt,True,other_secreted
IFI35,2,HPA|UniProt,True,other_secreted
IFNA1,2,HPA|UniProt,True,cytokine_chemokine
IFNA10,2,HPA|UniProt,True,cytokine_chemokine
IFNA13,2,HPA|UniProt,True,cytokine_chemokine
IFNA14,2,HPA|UniProt,True,cytokine_chemokine
IFNA16,2,HPA|UniProt,True,cytokine_chemokine
IFNA17,2,HPA|UniProt,True,cytokine_chemokine
IFNA2,2,HPA|UniProt,True,cytokine_chemokine
IFNA21,2,HPA|UniProt,True,cytokine_chemokine
IFNA4,2,HPA|UniProt,True,cytokine_chemokine
IFNA5,2,HPA|UniProt,True,cytokine_chemokine
IFNA6,2,HPA|UniProt,True,cytokine_chemokine
IFNA7,2,HPA|UniProt,True,cytokine_chemokine
IFNA8,2,HPA|UniProt,True,cytokine_chemokine
IFNAR2,2,HPA|UniProt,True,cytokine_chemokine
IFNB1,2,HPA|UniProt,True,cytokine_chemokine
IFNE,2,HPA|UniProt,True,other_secreted
IFNG,2,HPA|UniProt,True,cytokine_chemokine
IFNK,2,HPA|UniProt,True,other_secreted
IFNL1,2,HPA|UniProt,True,other_secreted
IFNL2,2,HPA|UniProt,True,other_secreted
IFNL3,2,HPA|UniProt,True,other_secreted
IFNL4,2,HPA|UniProt,True,other_secreted
IFNW1,2,HPA|UniProt,True,other_secreted
IGF1,2,HPA|UniProt,True,growth_factor
IGF2,2,HPA|UniProt,True,growth_factor
IGFALS,2,HPA|UniProt,True,growth_factor
IGFBP1,2,HPA|UniProt,True,growth_factor
IGFBP2,2,HPA|UniProt,True,growth_factor
IGFBP3,2,HPA|UniProt,True,growth_factor
IGFBP4,2,HPA|UniProt,True,growth_factor
IGFBP5,2,HPA|UniProt,True,growth_factor
IGFBP6,2,HPA|UniProt,True,growth_factor
IGFBP7,2,HPA|UniProt,True,growth_factor
IGFBPL1,2,HPA|UniProt,True,growth_factor
IGFL1,2,HPA|UniProt,True,growth_factor
IGFL2,2,HPA|UniProt,True,growth_factor
IGFL3,2,HPA|UniProt,True,growth_factor
IGFL4,2,HPA|UniProt,True,growth_factor
IGHA1,2,HPA|UniProt,True,other_secreted
IGHA2,2,HPA|UniProt,True,other_secreted
IGHD1-1,2,HPA|UniProt,True,other_secreted
IGHE,2,HPA|UniProt,True,other_secreted
IGHG1,2,HPA|UniProt,True,other_secreted
IGHG2,2,HPA|UniProt,True,other_secreted
IGHG3,2,HPA|UniProt,True,other_secreted
IGHG4,2,HPA|UniProt,True,other_secreted
IGHJ1,2,HPA|UniProt,True,other_secreted
IGHM,2,HPA|UniProt,True,other_secreted
IGHV1-18,2,HPA|UniProt,True,other_secreted
IGHV1-2,2,HPA|UniProt,True,other_secreted
IGHV1-24,2,HPA|UniProt,True,other_secreted
IGHV1-3,2,HPA|UniProt,True,other_secreted
IGHV1-45,2,HPA|UniProt,True,other_secreted
IGHV1-46,2,HPA|UniProt,True,other_secreted
IGHV1-58,2,HPA|UniProt,True,other_secreted
IGHV1-69,2,HPA|UniProt,True,other_secreted
IGHV1-69-2,2,HPA|UniProt,True,other_secreted
IGHV1-69D,2,HPA|UniProt,True,other_secreted
IGHV2-26,2,HPA|UniProt,True,other_secreted
IGHV2-5,2,HPA|UniProt,True,other_secreted
IGHV2-70,2,HPA|UniProt,True,other_secreted
IGHV2-70D,2,HPA|UniProt,True,other_secreted
IGHV3-11,2,HPA|UniProt,True,other_secreted
IGHV3-13,2,HPA|UniProt,True,other_secreted
IGHV3-15,2,HPA|UniProt,True,other_secreted
IGHV3-16,2,HPA|UniProt,True,other_secreted
IGHV3-20,2,HPA|UniProt,True,other_secreted
IGHV3-21,2,HPA|UniProt,True,other_secreted
IGHV3-23,2,HPA|UniProt,True,other_secreted
IGHV3-30,2,HPA|UniProt,True,other_secreted
IGHV3-33,2,HPA|UniProt,True,other_secreted
IGHV3-35,2,HPA|UniProt,True,other_secreted
IGHV3-38,2,HPA|UniProt,True,other_secreted
IGHV3-43,2,HPA|UniProt,True,other_secreted
IGHV3-48,2,HPA|UniProt,True,other_secreted
IGHV3-49,2,HPA|UniProt,True,other_secreted
IGHV3-53,2,HPA|UniProt,True,other_secreted
IGHV3-64,2,HPA|UniProt,True,other_secreted
IGHV3-64D,2,HPA|UniProt,True,other_secreted
IGHV3-66,2,HPA|UniProt,True,other_secreted
IGHV3-7,2,HPA|UniProt,True,other_secreted
IGHV3-72,2,HPA|UniProt,True,other_secreted
IGHV3-73,2,HPA|UniProt,True,other_secreted
IGHV3-74,2,HPA|UniProt,True,other_secreted
IGHV4-28,2,HPA|UniProt,True,other_secreted
IGHV4-31,2,HPA|UniProt,True,other_secreted
IGHV4-34,2,HPA|UniProt,True,other_secreted
IGHV4-39,2,HPA|UniProt,True,other_secreted
IGHV4-4,2,HPA|UniProt,True,other_secreted
IGHV4-59,2,HPA|UniProt,True,other_secreted
IGHV4-61,2,HPA|UniProt,True,other_secreted
IGHV5-10-1,2,HPA|UniProt,True,other_secreted
IGHV5-51,2,HPA|UniProt,True,other_secreted
IGHV6-1,2,HPA|UniProt,True,other_secreted
IGHV7-4-1,2,HPA|UniProt,True,other_secreted
IGHV7-81,2,HPA|UniProt,True,other_secreted
IGHV8-51-1,2,HPA|UniProt,True,other_secreted
IGIP,2,HPA|UniProt,True,other_secreted
IGKC,2,HPA|UniProt,True,other_secreted
IGKJ1,2,HPA|UniProt,True,other_secreted
IGKV1-12,2,HPA|UniProt,True,other_secreted
IGKV1-16,2,HPA|UniProt,True,other_secreted
IGKV1-17,2,HPA|UniProt,True,other_secreted
IGKV1-27,2,HPA|UniProt,True,other_secreted
IGKV1-33,2,HPA|UniProt,True,other_secreted
IGKV1-37,2,HPA|UniProt,True,other_secreted
IGKV1-39,2,HPA|UniProt,True,other_secreted
IGKV1-5,2,HPA|UniProt,True,other_secreted
IGKV1-6,2,HPA|UniProt,True,other_secreted
IGKV1-8,2,HPA|UniProt,True,other_secreted
IGKV1-9,2,HPA|UniProt,True,other_secreted
IGKV1D-12,2,HPA|UniProt,True,other_secreted
IGKV1D-13,2,HPA|UniProt,True,other_secreted
IGKV1D-16,2,HPA|UniProt,True,other_secreted
IGKV1D-17,2,HPA|UniProt,True,other_secreted
IGKV1D-33,2,HPA|UniProt,True,other_secreted
IGKV1D-37,2,HPA|UniProt,True,other_secreted
IGKV1D-39,2,HPA|UniProt,True,other_secreted
IGKV1D-42,2,HPA|UniProt,True,other_secreted
IGKV1D-43,2,HPA|UniProt,True,other_secreted
IGKV1D-8,2,HPA|UniProt,True,other_secreted
IGKV2-24,2,HPA|UniProt,True,other_secreted
IGKV2-28,2,HPA|UniProt,True,other_secreted
IGKV2-30,2,HPA|UniProt,True,other_secreted
IGKV2-40,2,HPA|UniProt,True,other_secreted
IGKV2D-24,2,HPA|UniProt,True,other_secreted
IGKV2D-26,2,HPA|UniProt,True,other_secreted
IGKV2D-28,2,HPA|UniProt,True,other_secreted
IGKV2D-29,2,HPA|UniProt,True,other_secreted
IGKV2D-30,2,HPA|UniProt,True,other_secreted
IGKV2D-40,2,HPA|UniProt,True,other_secreted
IGKV3-11,2,HPA|UniProt,True,other_secreted
IGKV3-15,2,HPA|UniProt,True,other_secreted
IGKV3-20,2,HPA|UniProt,True,other_secreted
IGKV3-7,2,HPA|UniProt,True,other_secreted
IGKV3D-11,2,HPA|UniProt,True,other_secreted
IGKV3D-15,2,HPA|UniProt,True,other_secreted
IGKV3D-20,2,HPA|UniProt,True,other_secreted
IGKV3D-7,2,HPA|UniProt,True,other_secreted
IGKV4-1,2,HPA|UniProt,True,other_secreted
IGKV5-2,2,HPA|UniProt,True,other_secreted
IGKV6-21,2,HPA|UniProt,True,other_secreted
IGKV6D-21,2,HPA|UniProt,True,other_secreted
IGKV6D-41,2,HPA|UniProt,True,other_secreted
IGLC1,2,HPA|UniProt,True,other_secreted
IGLC2,2,HPA|UniProt,True,other_secreted
IGLC3,2,HPA|UniProt,True,other_secreted
IGLC7,2,HPA|UniProt,True,other_secreted
IGLJ1,2,HPA|UniProt,True,other_secreted
IGLL1,2,HPA|UniProt,True,other_secreted
IGLL5,2,HPA|UniProt,True,other_secreted
IGLON5,2,HPA|UniProt,True,other_secreted
IGLV1-36,2,HPA|UniProt,True,other_secreted
IGLV1-40,2,HPA|UniProt,True,other_secreted
IGLV1-44,2,HPA|UniProt,True,other_secreted
IGLV1-47,2,HPA|UniProt,True,other_secreted
IGLV1-50,2,HPA|UniProt,True,other_secreted
IGLV1-51,2,HPA|UniProt,True,other_secreted
IGLV10-54,2,HPA|UniProt,True,other_secreted
IGLV11-55,2,HPA|UniProt,True,other_secreted
IGLV2-11,2,HPA|UniProt,True,other_secreted
IGLV2-14,2,HPA|UniProt,True,other_secreted
IGLV2-18,2,HPA|UniProt,True,other_secreted
IGLV2-23,2,HPA|UniProt,True,other_secreted
IGLV2-33,2,HPA|UniProt,True,other_secreted
IGLV2-8,2,HPA|UniProt,True,other_secreted
IGLV3-1,2,HPA|UniProt,True,other_secreted
IGLV3-10,2,HPA|UniProt,True,other_secreted
IGLV3-12,2,HPA|UniProt,True,other_secreted
IGLV3-16,2,HPA|UniProt,True,other_secreted
IGLV3-19,2,HPA|UniProt,True,other_secreted
IGLV3-21,2,HPA|UniProt,True,other_secreted
IGLV3-22,2,HPA|UniProt,True,other_secreted
IGLV3-25,2,HPA|UniProt,True,other_secreted
IGLV3-27,2,HPA|UniProt,True,other_secreted
IGLV3-32,2,HPA|UniProt,True,other_secreted
IGLV3-9,2,HPA|UniProt,True,other_secreted
IGLV4-3,2,HPA|UniProt,True,other_secreted
IGLV4-60,2,HPA|UniProt,True,other_secreted
IGLV4-69,2,HPA|UniProt,True,other_secreted
IGLV5-37,2,HPA|UniProt,True,other_secreted
IGLV5-45,2,HPA|UniProt,True,other_secreted
IGLV5-48,2,HPA|UniProt,True,other_secreted
IGLV5-52,2,HPA|UniProt,True,other_secreted
IGLV6-57,2,HPA|UniProt,True,other_secreted
IGLV7-43,2,HPA|UniProt,True,other_secreted
IGLV7-46,2,HPA|UniProt,True,other_secreted
IGLV8-61,2,HPA|UniProt,True,other_secreted
IGLV9-49,2,HPA|UniProt,True,other_secreted
IGSF10,2,HPA|UniProt,True,other_secreted
IHH,2,HPA|UniProt,True,other_secreted
IL10,2,HPA|UniProt,True,cytokine_chemokine
IL11,2,HPA|UniProt,True,cytokine_chemokine
IL11RA,2,HPA|UniProt,True,cytokine_chemokine
IL12A,2,HPA|UniProt,True,cytokine_chemokine
IL12B,2,HPA|UniProt,True,cytokine_chemokine
IL13,2,HPA|UniProt,True,cytokine_chemokine
IL15,2,HPA|UniProt,True,cytokine_chemokine
IL15RA,2,HPA|UniProt,True,cytokine_chemokine
IL16,2,HPA|UniProt,True,cytokine_chemokine
IL17A,2,HPA|UniProt,True,cytokine_chemokine
IL17B,2,HPA|UniProt,True,cytokine_chemokine
IL17C,2,HPA|UniProt,True,cytokine_chemokine
IL17D,2,HPA|UniProt,True,cytokine_chemokine
IL17F,2,HPA|UniProt,True,cytokine_chemokine
IL17RA,2,HPA|UniProt,True,cytokine_chemokine
IL18,2,HPA|UniProt,True,cytokine_chemokine
IL18BP,2,HPA|UniProt,True,cytokine_chemokine
IL19,2,HPA|UniProt,True,cytokine_chemokine
IL1A,2,HPA|UniProt,True,cytokine_chemokine
IL1B,2,HPA|UniProt,True,cytokine_chemokine
IL1F10,2,HPA|UniProt,True,cytokine_chemokine
IL1R1,2,HPA|UniProt,True,cytokine_chemokine
IL1R2,2,HPA|UniProt,True,cytokine_chemokine
IL1RAP,2,HPA|UniProt,True,cytokine_chemokine
IL1RL1,2,HPA|UniProt,True,cytokine_chemokine
IL1RN,2,HPA|UniProt,True,cytokine_chemokine
IL2,2,HPA|UniProt,True,cytokine_chemokine
IL20,2,HPA|UniProt,True,cytokine_chemokine
IL21,2,HPA|UniProt,True,cytokine_chemokine
IL22,2,HPA|UniProt,True,cytokine_chemokine
IL22RA2,2,HPA|UniProt,True,cytokine_chemokine
IL23A,2,HPA|UniProt,True,cytokine_chemokine
IL24,2,HPA|UniProt,True,cytokine_chemokine
IL25,2,HPA|UniProt,True,cytokine_chemokine
IL26,2,HPA|UniProt,True,cytokine_chemokine
IL27,2,HPA|UniProt,True,cytokine_chemokine
IL3,2,HPA|UniProt,True,cytokine_chemokine
IL31,2,HPA|UniProt,True,cytokine_chemokine
IL32,2,HPA|UniProt,True,cytokine_chemokine
IL33,2,HPA|UniProt,True,cytokine_chemokine
IL34,2,HPA|UniProt,True,cytokine_chemokine
IL36A,2,HPA|UniProt,True,cytokine_chemokine
IL36B,2,HPA|UniProt,True,cytokine_chemokine
IL36G,2,HPA|UniProt,True,cytokine_chemokine
IL36RN,2,HPA|UniProt,True,cytokine_chemokine
IL37,2,HPA|UniProt,True,cytokine_chemokine
IL4,2,HPA|UniProt,True,cytokine_chemokine
IL4I1,2,HPA|UniProt,True,cytokine_chemokine
IL4R,2,HPA|UniProt,True,cytokine_chemokine
IL5,2,HPA|UniProt,True,cytokine_chemokine
IL6,2,HPA|UniProt,True,cytokine_chemokine
IL6R,2,HPA|UniProt,True,cytokine_chemokine
IL6ST,2,HPA|UniProt,True,cytokine_chemokine
IL7,2,HPA|UniProt,True,cytokine_chemokine
IL9,2,HPA|UniProt,True,cytokine_chemokine
IMPG1,2,HPA|UniProt,True,other_secreted
IMPG2,2,HPA|UniProt,True,other_secreted
INHA,2,HPA|UniProt,True,growth_factor
INHBA,2,HPA|UniProt,True,growth_factor
INHBB,2,HPA|UniProt,True,growth_factor
INHBC,2,HPA|UniProt,True,growth_factor
INHBE,2,HPA|UniProt,True,growth_factor
INS,2,HPA|UniProt,True,other_secreted
INSL3,2,HPA|UniProt,True,other_secreted
INSL4,2,HPA|UniProt,True,other_secreted
INSL5,2,HPA|UniProt,True,other_secreted
INSL6,2,HPA|UniProt,True,other_secreted
ISG15,2,HPA|UniProt,True,other_secreted
ISLR,2,HPA|UniProt,True,other_secreted
ISM1,2,HPA|UniProt,True,other_secreted
ISM2,2,HPA|UniProt,True,other_secreted
ITGBL1,2,HPA|UniProt,True,other_secreted
ITIH1,2,HPA|UniProt,True,other_secreted
ITIH2,2,HPA|UniProt,True,other_secreted
ITIH3,2,HPA|UniProt,True,other_secreted
ITIH4,2,HPA|UniProt,True,other_secreted
ITIH5,2,HPA|UniProt,True,other_secreted
ITIH6,2,HPA|UniProt,True,other_secreted
ITLN1,2,HPA|UniProt,True,other_secreted
ITLN2,2,HPA|UniProt,True,other_secreted
ITM2B,2,HPA|UniProt,True,other_secreted
IZUMO4,2,HPA|UniProt,True,other_secreted
JAM3,2,HPA|UniProt,True,other_secreted
JCHAIN,2,HPA|UniProt,True,other_secreted
KAZALD1,2,HPA|UniProt,True,other_secreted
KCP,2,HPA|UniProt,True,other_secreted
KERA,2,HPA|UniProt,True,other_secreted
KIAA0319,2,HPA|UniProt,True,other_secreted
KISS1,2,HPA|UniProt,True,other_secreted
KL,2,HPA|UniProt,True,other_secreted
KLK10,2,HPA|UniProt,True,other_secreted
KLK11,2,HPA|UniProt,True,other_secreted
KLK12,2,HPA|UniProt,True,other_secreted
KLK13,2,HPA|UniProt,True,other_secreted
KLK14,2,HPA|UniProt,True,other_secreted
KLK15,2,HPA|UniProt,True,other_secreted
KLK3,2,HPA|UniProt,True,other_secreted
KLK4,2,HPA|UniProt,True,other_secreted
KLK5,2,HPA|UniProt,True,other_secreted
KLK6,2,HPA|UniProt,True,other_secreted
KLK7,2,HPA|UniProt,True,other_secreted
KLK8,2,HPA|UniProt,True,other_secreted
KLK9,2,HPA|UniProt,True,other_secreted
KLKB1,2,HPA|UniProt,True,other_secreted
KNG1,2,HPA|UniProt,True,other_secreted
KRT10,2,HPA|UniProt,True,other_secreted
KRTDAP,2,HPA|UniProt,True,other_secreted
LACRT,2,HPA|UniProt,True,other_secreted
LAD1,2,HPA|UniProt,True,other_secreted
LAIR2,2,HPA|UniProt,True,other_secreted
LALBA,2,HPA|UniProt,True,other_secreted
LAMA1,2,HPA|UniProt,True,ecm_matrisome_like
LAMA2,2,HPA|UniProt,True,ecm_matrisome_like
LAMA3,2,HPA|UniProt,True,ecm_matrisome_like
LAMA4,2,HPA|UniProt,True,ecm_matrisome_like
LAMA5,2,HPA|UniProt,True,ecm_matrisome_like
LAMB1,2,HPA|UniProt,True,ecm_matrisome_like
LAMB2,2,HPA|UniProt,True,ecm_matrisome_like
LAMB3,2,HPA|UniProt,True,ecm_matrisome_like
LAMB4,2,HPA|UniProt,True,ecm_matrisome_like
LAMC1,2,HPA|UniProt,True,ecm_matrisome_like
LAMC2,2,HPA|UniProt,True,ecm_matrisome_like
LAMC3,2,HPA|UniProt,True,ecm_matrisome_like
LBP,2,HPA|UniProt,True,other_secreted
LCAT,2,HPA|UniProt,True,other_secreted
LCN1,2,HPA|UniProt,True,other_secreted
LCN10,2,HPA|UniProt,True,other_secreted
LCN12,2,HPA|UniProt,True,other_secreted
LCN15,2,HPA|UniProt,True,other_secreted
LCN2,2,HPA|UniProt,True,other_secreted
LCN6,2,HPA|UniProt,True,other_secreted
LCN8,2,HPA|UniProt,True,other_secreted
LCN9,2,HPA|UniProt,True,other_secreted
LEAP2,2,HPA|UniProt,True,other_secreted
LECT2,2,HPA|UniProt,True,other_secreted
LEFTY1,2,HPA|UniProt,True,other_secreted
